1.230268716812133789e+00,1.205920457839965820e+00
1.039774775505065918e+00,1.056071996688842773e+00
1.079040765762329102e+00,1.015824437141418457e+00
1.023293018341064453e+00,9.782314896583557129e-01
1.221728086471557617e+00,1.171923637390136719e+00
1.148153662681579590e+00,1.152061223983764648e+00
1.992675781250000000e+00,1.887485980987548828e+00
1.180084705352783203e+00,1.195447921752929688e+00
1.192479848861694336e+00,1.165759086608886719e+00
1.445439815521240234e+00,1.479208230972290039e+00
1.188502311706542969e+00,1.208217859268188477e+00
1.174897551536560059e+00,1.140999197959899902e+00
1.318256735801696777e+00,1.270752310752868652e+00
1.288249492645263672e+00,1.248760700225830078e+00
1.348962903022766113e+00,1.311594724655151367e+00
2.880007982254028320e+00,2.807512044906616211e+00
1.061641693115234375e+00,1.049231886863708496e+00
1.023293018341064453e+00,1.016456484794616699e+00
1.336341500282287598e+00,1.284714698791503906e+00
1.071519374847412109e+00,1.044434905052185059e+00
1.096478223800659180e+00,1.090550899505615234e+00
1.258925437927246094e+00,1.254367470741271973e+00
1.698209881782531738e+00,1.637100696563720703e+00
1.023293018341064453e+00,1.022691845893859863e+00
2.965382337570190430e+00,2.889348745346069336e+00
1.096478223800659180e+00,1.085478663444519043e+00
1.698243618011474609e+00,1.636960268020629883e+00
1.318256735801696777e+00,1.348335266113281250e+00
1.071519374847412109e+00,1.078984498977661133e+00
1.230268716812133789e+00,1.200915455818176270e+00
1.010571599006652832e+00,1.005348920822143555e+00
1.023177981376647949e+00,1.000425457954406738e+00
1.047128558158874512e+00,1.028217196464538574e+00
1.174897551536560059e+00,1.160852670669555664e+00
1.380384206771850586e+00,1.347728371620178223e+00
1.007940649986267090e+00,9.988957643508911133e-01
1.047128558158874512e+00,1.048992037773132324e+00
1.258925437927246094e+00,1.233447551727294922e+00
1.122764587402343750e+00,1.111964344978332520e+00
1.312086224555969238e+00,1.280841112136840820e+00
1.096478223800659180e+00,1.091549754142761230e+00
1.778279423713684082e+00,1.672347068786621094e+00
1.148153662681579590e+00,1.155402898788452148e+00
2.029848814010620117e+00,2.031797409057617188e+00
1.026024222373962402e+00,1.014649271965026855e+00
2.994407892227172852e+00,2.912121772766113281e+00
1.033369064331054688e+00,1.034034967422485352e+00
1.584893226623535156e+00,1.533933639526367188e+00
1.955063819885253906e+00,1.804753541946411133e+00
1.122018456459045410e+00,1.103606104850769043e+00
1.423633337020874023e+00,1.396694064140319824e+00
1.047128558158874512e+00,1.049505352973937988e+00
1.023293018341064453e+00,1.049776792526245117e+00
1.047128558158874512e+00,1.033038139343261719e+00
1.096478223800659180e+00,1.089132666587829590e+00
1.023293018341064453e+00,9.925342798233032227e-01
1.819700956344604492e+00,1.798686265945434570e+00
1.011579513549804688e+00,1.012093305587768555e+00
1.202264428138732910e+00,1.180428028106689453e+00
1.047128558158874512e+00,1.051759243011474609e+00
1.122018456459045410e+00,1.079323053359985352e+00
2.137962102890014648e+00,2.010051012039184570e+00
1.158104658126831055e+00,1.103110790252685547e+00
1.059605121612548828e+00,1.037498474121093750e+00
1.737800836563110352e+00,1.733608722686767578e+00
1.122018456459045410e+00,1.090781450271606445e+00
1.023293018341064453e+00,1.033183097839355469e+00
3.080774068832397461e+00,2.807128429412841797e+00
1.168434858322143555e+00,1.129072904586791992e+00
5.888437032699584961e-01,5.948345065116882324e-01
1.740455627441406250e-05,5.330169200897216797e-02
2.241134643554687500e-05,3.515237569808959961e-02
4.897788166999816895e-01,4.597529172897338867e-01
7.943282723426818848e-01,7.441055178642272949e-01
7.209162712097167969e-01,7.235232591629028320e-01
1.740455627441406250e-05,1.895153522491455078e-02
1.584893465042114258e-01,1.493358612060546875e-01
2.398833036422729492e-01,2.316128015518188477e-01
1.905500888824462891e-03,6.972336769104003906e-02
4.677351415157318115e-01,4.601757526397705078e-01
5.011856555938720703e-03,7.903009653091430664e-02
2.691534757614135742e-01,2.751152515411376953e-01
7.036893963813781738e-01,6.898873448371887207e-01
2.511886358261108398e-01,2.477771639823913574e-01
9.332537651062011719e-03,5.784642696380615234e-02
3.235936760902404785e-01,3.188760280609130859e-01
1.448392868041992188e-05,6.091117858886718750e-02
5.370317697525024414e-01,4.896399974822998047e-01
9.549927711486816406e-02,1.109375953674316406e-01
6.892324686050415039e-01,7.184095978736877441e-01
2.951209545135498047e-01,3.487617969512939453e-01
4.168694019317626953e-01,3.845505118370056152e-01
9.724720120429992676e-01,9.735637903213500977e-01
7.242796421051025391e-01,7.241421341896057129e-01
7.943284511566162109e-02,6.980460882186889648e-02
7.960042953491210938e-01,8.175908923149108887e-01
9.628306627273559570e-01,9.583778977394104004e-01
2.398836612701416016e-02,2.329540252685546875e-02
2.089295983314514160e-01,2.481015920639038086e-01
1.230269074440002441e-01,1.608694791793823242e-01
1.202267408370971680e-02,3.880637884140014648e-02
1.862090826034545898e-02,1.174286007881164551e-01
9.067345857620239258e-01,9.064234495162963867e-01
9.120108485221862793e-01,9.081831574440002441e-01
8.466536402702331543e-01,8.462788462638854980e-01
6.165951490402221680e-02,6.202518939971923828e-02
1.949071884155273438e-05,-1.158297061920166016e-03
8.241404891014099121e-01,8.603652119636535645e-01
3.980994224548339844e-04,9.121596813201904297e-03
1.448392868041992188e-05,-5.786299705505371094e-03
8.106591105461120605e-01,8.295753002166748047e-01
8.531554937362670898e-01,8.532564043998718262e-01
1.949844956398010254e-01,2.451791763305664062e-01
1.122057437896728516e-03,8.380728960037231445e-02
9.772777557373046875e-04,3.028398752212524414e-02
1.448392868041992188e-05,2.023136615753173828e-02
8.804953098297119141e-01,9.009132981300354004e-01
3.467368483543395996e-01,3.649147152900695801e-01
1.740455627441406250e-05,4.904347658157348633e-02
6.312131881713867188e-05,8.529543876647949219e-03
1.740455627441406250e-05,-2.323752641677856445e-02
1.513561606407165527e-01,1.526213288307189941e-01
9.332543015480041504e-01,9.554486870765686035e-01
8.797605633735656738e-01,8.837913274765014648e-01
8.912509679794311523e-01,9.293792843818664551e-01
8.249728083610534668e-01,8.265020847320556641e-01
1.011579632759094238e-01,7.331937551498413086e-02
7.079482078552246094e-03,5.530804395675659180e-02
8.709635734558105469e-01,8.587477803230285645e-01
1.318258047103881836e-02,4.604041576385498047e-02
1.445440053939819336e-01,1.525784730911254883e-01
1.348853111267089844e-04,6.419235467910766602e-02
1.740455627441406250e-05,4.083120822906494141e-02
8.317649364471435547e-03,3.694605827331542969e-02
6.606936454772949219e-03,7.108730077743530273e-02
1.819701194763183594e-01,2.062728404998779297e-01
2.951209545135498047e-01,3.309474587440490723e-01
5.370317697525024414e-01,5.268002748489379883e-01
1.548820734024047852e-02,5.125141143798828125e-02
2.819299697875976562e-05,6.494438648223876953e-02
1.819701194763183594e-01,2.270275354385375977e-01
8.709635734558105469e-01,8.468983173370361328e-01
3.548133969306945801e-01,3.526586890220642090e-01
4.121005535125732422e-03,1.658099889755249023e-02
3.235936164855957031e-03,1.774305105209350586e-02
8.171852231025695801e-01,9.302712678909301758e-01
3.235936164855957031e-02,4.518026113510131836e-02
9.772372245788574219e-01,9.774349927902221680e-01
7.151341438293457031e-01,7.213886976242065430e-01
1.740455627441406250e-05,1.320999860763549805e-02
2.188086509704589844e-04,2.998238801956176758e-02
1.448392868041992188e-05,4.512804746627807617e-02
7.244359850883483887e-01,7.105448842048645020e-01
2.041738033294677734e-01,2.176159620285034180e-01
3.019988536834716797e-03,4.626858234405517578e-02
1.448392868041992188e-05,8.527839183807373047e-02
8.873471021652221680e-01,8.993064165115356445e-01
1.161448955535888672e-01,1.384124159812927246e-01
2.630268335342407227e-01,2.930564284324645996e-01
9.465485215187072754e-01,9.044305086135864258e-01
3.467381000518798828e-03,4.108667373657226562e-02
1.949844956398010254e-01,2.421199083328247070e-01
8.770465850830078125e-01,8.651437759399414062e-01
7.003417611122131348e-01,7.073440551757812500e-01
2.818405628204345703e-03,1.194589138031005859e-01
1.448392868041992188e-05,4.826593399047851562e-02
2.694129943847656250e-05,1.664626598358154297e-02
4.466831684112548828e-03,-1.259928941726684570e-02
8.343060612678527832e-01,8.390496969223022461e-01
6.955001354217529297e-01,6.800701022148132324e-01
7.909768819808959961e-01,7.980666160583496094e-01
9.312804937362670898e-01,9.476692676544189453e-01
1.737803220748901367e-02,2.552622556686401367e-02
7.496673464775085449e-01,7.481424808502197266e-01
1.448392868041992188e-05,3.643023967742919922e-02
1.862049102783203125e-04,3.066325187683105469e-02
8.495530486106872559e-01,8.714365959167480469e-01
9.261706471443176270e-01,9.582893848419189453e-01
9.120108485221862793e-01,8.978799581527709961e-01
4.168694019317626953e-01,3.978686928749084473e-01
9.549927711486816406e-02,1.600891351699829102e-01
5.754399299621582031e-01,5.996828079223632812e-01
2.294778823852539062e-05,1.820802688598632812e-02
2.691534757614135742e-01,2.877601385116577148e-01
8.199670910835266113e-01,8.493067622184753418e-01
1.740455627441406250e-05,2.895838022232055664e-02
1.905460953712463379e-01,2.864306569099426270e-01
1.740455627441406250e-05,8.363610506057739258e-02
4.466836154460906982e-01,4.214050769805908203e-01
1.905460953712463379e-01,2.064191699028015137e-01
8.128309249877929688e-02,5.921369791030883789e-02
2.187761664390563965e-01,2.293660044670104980e-01
7.585763931274414062e-03,3.752583265304565430e-02
6.309573650360107422e-01,6.947386264801025391e-01
2.290867567062377930e-01,1.975392103195190430e-01
8.144335746765136719e-01,8.247365355491638184e-01
7.169092893600463867e-01,7.194562554359436035e-01
2.290867567062377930e-01,2.278537750244140625e-01
1.448392868041992188e-05,-1.716732978820800781e-03
6.918311119079589844e-02,9.584629535675048828e-02
3.019951879978179932e-01,3.313797712326049805e-01
5.623400211334228516e-03,3.037053346633911133e-02
5.623413324356079102e-01,4.727368950843811035e-01
7.184300422668457031e-01,7.216745018959045410e-01
8.709669113159179688e-03,4.668760299682617188e-02
2.137964963912963867e-02,7.075124979019165039e-02
8.317637443542480469e-02,1.008364558219909668e-01
7.979467511177062988e-01,8.032504320144653320e-01
9.968158602714538574e-01,1.005421757698059082e+00
3.165006637573242188e-05,1.929450035095214844e-02
1.905460953712463379e-01,2.254744172096252441e-01
1.448392868041992188e-05,6.450009346008300781e-02
1.757925748825073242e-02,6.463122367858886719e-02
2.630268335342407227e-01,2.474742531776428223e-01
7.755515575408935547e-01,7.623202204704284668e-01
7.413089275360107422e-03,-8.510708808898925781e-03
1.740455627441406250e-05,3.580808639526367188e-02
9.772372245788574219e-02,1.673581004142761230e-01
8.709639310836791992e-02,1.253156661987304688e-01
4.265795350074768066e-01,3.835777640342712402e-01
2.511888742446899414e-02,7.070606946945190430e-02
8.128305077552795410e-01,7.985174655914306641e-01
2.041739225387573242e-02,8.231502771377563477e-02
1.740455627441406250e-05,2.007472515106201172e-02
7.413102388381958008e-01,7.720648050308227539e-01
7.883713841438293457e-01,8.052336573600769043e-01
1.448392868041992188e-05,5.084186792373657227e-02
8.307768702507019043e-01,8.446079492568969727e-01
5.370318889617919922e-02,1.206691861152648926e-01
7.762471437454223633e-01,7.292361855506896973e-01
9.893429279327392578e-01,9.988275170326232910e-01
9.103374481201171875e-01,9.260489940643310547e-01
9.746204614639282227e-01,9.755902886390686035e-01
5.128616094589233398e-02,5.483293533325195312e-02
1.448392868041992188e-05,8.355283737182617188e-02
4.365158379077911377e-01,4.220054149627685547e-01
9.826640486717224121e-01,9.715478420257568359e-01
1.448392868041992188e-05,7.708972692489624023e-02
1.148153543472290039e-01,1.136565208435058594e-01
7.244359850883483887e-01,7.501410245895385742e-01
9.223054051399230957e-01,9.424691796302795410e-01
9.999990463256835938e-03,1.966679096221923828e-02
9.839497208595275879e-01,9.746747612953186035e-01
7.969905138015747070e-01,7.962026596069335938e-01
9.549925923347473145e-01,9.084041118621826172e-01
2.238721251487731934e-01,2.842076420783996582e-01
1.905460953712463379e-01,2.126045227050781250e-01
7.414817810058593750e-05,5.615079402923583984e-02
1.740455627441406250e-05,8.163952827453613281e-02
2.950429916381835938e-05,-2.292871475219726562e-03
2.187761664390563965e-01,2.476655840873718262e-01
1.740455627441406250e-05,2.374678850173950195e-02
8.827385306358337402e-01,8.940980434417724609e-01
8.784379959106445312e-01,9.085773825645446777e-01
6.606934666633605957e-01,6.209462285041809082e-01
7.497343420982360840e-01,7.519999742507934570e-01
2.238720655441284180e-02,9.739518165588378906e-03
7.449982166290283203e-01,7.794439792633056641e-01
8.268525004386901855e-01,8.125540018081665039e-01
1.023292541503906250e-02,9.148955345153808594e-03
2.137961983680725098e-01,2.348220348358154297e-01
2.511886358261108398e-01,2.573634386062622070e-01
1.023293137550354004e-01,1.279958486557006836e-01
9.330127239227294922e-01,9.921861290931701660e-01
9.376605153083801270e-01,9.434306621551513672e-01
7.762491703033447266e-03,1.212751865386962891e-02
1.288249492645263672e-01,1.247580647468566895e-01
1.740455627441406250e-05,7.988780736923217773e-02
1.448392868041992188e-05,1.509654521942138672e-02
2.137961983680725098e-01,2.368436455726623535e-01
7.244360446929931641e-02,1.212830543518066406e-01
2.951209545135498047e-01,3.083384037017822266e-01
9.549925923347473145e-01,9.616969823837280273e-01
3.715336322784423828e-03,2.886593341827392578e-02
1.740455627441406250e-05,4.697525501251220703e-02
3.715352416038513184e-01,3.824278712272644043e-01
1.448392868041992188e-05,7.240420579910278320e-02
7.585775852203369141e-01,7.732166051864624023e-01
2.344229221343994141e-01,2.523441314697265625e-01
6.998419761657714844e-01,6.952374577522277832e-01
2.187761664390563965e-01,2.418074607849121094e-01
8.941372036933898926e-01,9.178757667541503906e-01
8.619698286056518555e-01,8.702245950698852539e-01
8.240929245948791504e-01,8.335664272308349609e-01
1.348966360092163086e-02,2.713906764984130859e-02
1.448392868041992188e-05,8.323264122009277344e-02
1.548816561698913574e-01,1.896753907203674316e-01
9.176521301269531250e-01,9.235789775848388672e-01
6.760829687118530273e-01,7.063459753990173340e-01
1.448392868041992188e-05,5.243957042694091797e-02
6.606936454772949219e-02,1.049523949623107910e-01
9.120108485221862793e-01,9.184862971305847168e-01
5.754411220550537109e-03,2.331829071044921875e-02
9.993414878845214844e-01,9.901607632637023926e-01
2.570396065711975098e-01,2.696351408958435059e-01
8.922550678253173828e-01,9.014158844947814941e-01
9.576714038848876953e-01,9.600431919097900391e-01
1.740455627441406250e-05,3.076416254043579102e-02
3.715354204177856445e-02,8.255213499069213867e-02
1.740455627441406250e-05,1.073486804962158203e-01
8.305326104164123535e-01,8.281877636909484863e-01
5.131959915161132812e-05,2.173835039138793945e-02
6.745769977569580078e-01,6.626679897308349609e-01
3.801894187927246094e-02,6.114095449447631836e-02
1.740455627441406250e-05,-3.891468048095703125e-03
1.448392868041992188e-05,1.326471567153930664e-02
4.677176475524902344e-04,3.790473937988281250e-02
3.467369079589843750e-02,1.000400185585021973e-01
7.951056957244873047e-01,7.656361460685729980e-01
1.202267408370971680e-02,4.472053050994873047e-02
1.949667930603027344e-04,5.277228355407714844e-02
3.981053829193115234e-03,1.709425449371337891e-02
2.570396065711975098e-01,2.809805274009704590e-01
3.090322017669677734e-03,5.063480138778686523e-02
8.507474660873413086e-01,8.753783106803894043e-01
3.162277638912200928e-01,3.033666610717773438e-01
2.398848533630371094e-03,-3.331762552261352539e-02
6.759166717529296875e-05,9.913444519042968750e-03
9.837856292724609375e-01,9.698863625526428223e-01
2.241134643554687500e-05,3.689229488372802734e-03
3.890454769134521484e-03,5.484139919281005859e-02
1.740455627441406250e-05,6.953978538513183594e-02
2.290868759155273438e-02,8.879721164703369141e-03
1.023292541503906250e-02,7.187449932098388672e-02
9.973315596580505371e-01,9.833863377571105957e-01
5.011872053146362305e-01,4.828222990036010742e-01
9.810057878494262695e-01,9.809101223945617676e-01
4.365158379077911377e-01,4.139024615287780762e-01
9.808247089385986328e-01,9.699768424034118652e-01
3.981590270996093750e-05,4.781603813171386719e-02
2.570396065711975098e-01,2.657291889190673828e-01
2.884030342102050781e-02,3.675973415374755859e-02
7.585775852203369141e-02,9.513574838638305664e-02
4.897788166999816895e-01,4.598875641822814941e-01
3.311336040496826172e-03,-1.388502120971679688e-02
8.511380553245544434e-01,8.242046236991882324e-01
2.137961983680725098e-01,2.033283710479736328e-01
3.802180290222167969e-04,1.250392198562622070e-02
1.448392868041992188e-05,5.315524339675903320e-02
6.606934666633605957e-01,6.981053352355957031e-01
9.498088359832763672e-01,9.650613069534301758e-01
9.194468259811401367e-01,9.134167432785034180e-01
8.474016785621643066e-01,8.687928318977355957e-01
1.258850097656250000e-04,8.218091726303100586e-02
4.265795350074768066e-01,4.363600611686706543e-01
1.740455627441406250e-05,-1.022547483444213867e-02
1.448392868041992188e-05,1.011657714843750000e-02
3.388441801071166992e-01,3.494858145713806152e-01
4.168689250946044922e-03,5.062127113342285156e-02
7.413102388381958008e-01,7.194111943244934082e-01
9.309101104736328125e-01,9.398900270462036133e-01
5.128613710403442383e-01,4.927744865417480469e-01
9.813601970672607422e-01,9.914664030075073242e-01
4.265795350074768066e-01,4.153153896331787109e-01
1.288652420043945312e-04,1.305442452430725098e-01
5.754399299621582031e-02,5.214631557464599609e-02
4.786300957202911377e-01,4.655962586402893066e-01
1.740455627441406250e-05,3.288245201110839844e-02
9.332543015480041504e-01,9.383575916290283203e-01
2.691534757614135742e-01,2.863564491271972656e-01
8.508582115173339844e-01,8.584151268005371094e-01
1.513561606407165527e-01,1.658203005790710449e-01
8.484755158424377441e-01,8.400969505310058594e-01
7.649381756782531738e-01,7.654173374176025391e-01
9.772372245788574219e-01,9.754280447959899902e-01
8.317638039588928223e-01,8.038604259490966797e-01
8.709635734558105469e-01,8.595992326736450195e-01
3.019951879978179932e-01,3.330257534980773926e-01
1.740455627441406250e-05,5.703610181808471680e-02
3.890451490879058838e-01,3.918301463127136230e-01
1.448392868041992188e-05,5.438655614852905273e-02
3.388441801071166992e-01,3.601953387260437012e-01
1.273503303527832031e-01,1.665757298469543457e-01
5.495408773422241211e-01,5.547764301300048828e-01
1.448392868041992188e-05,-4.666268825531005859e-03
3.019951879978179932e-01,3.036603927612304688e-01
3.801894187927246094e-01,4.236511588096618652e-01
8.511380553245544434e-01,8.992278575897216797e-01
1.740455627441406250e-05,2.782535552978515625e-02
5.888438224792480469e-02,5.669409036636352539e-02
5.495411157608032227e-02,8.428061008453369141e-02
1.740455627441406250e-05,4.174900054931640625e-02
9.549927711486816406e-02,1.308044791221618652e-01
7.278219461441040039e-01,7.559012174606323242e-01
7.987990975379943848e-01,8.183361291885375977e-01
2.753734588623046875e-05,1.818770170211791992e-02
1.202264428138732910e-01,1.039431095123291016e-01
1.740455627441406250e-05,1.880109310150146484e-03
1.740455627441406250e-05,2.326673269271850586e-02
7.336056828498840332e-01,7.532035708427429199e-01
2.754228711128234863e-01,2.881827354431152344e-01
1.740455627441406250e-05,1.793998479843139648e-02
1.740455627441406250e-05,6.315141916275024414e-02
8.317649364471435547e-03,4.604667425155639648e-02
2.454698085784912109e-03,2.363342046737670898e-02
1.740455627441406250e-05,-1.238250732421875000e-02
9.663617014884948730e-01,9.808637499809265137e-01
3.468990325927734375e-05,3.357440233230590820e-02
2.344229221343994141e-01,2.010520100593566895e-01
3.019988536834716797e-03,5.886834859848022461e-02
2.398848533630371094e-03,-4.737639427185058594e-02
5.011856555938720703e-03,5.212670564651489258e-02
6.606934666633605957e-01,6.304398775100708008e-01
1.584893465042114258e-02,5.561518669128417969e-02
8.709669113159179688e-03,1.695692539215087891e-02
6.971224546432495117e-01,6.928441524505615234e-01
7.244359850883483887e-01,7.525421380996704102e-01
3.311311304569244385e-01,3.404737710952758789e-01
7.124682664871215820e-01,7.036912441253662109e-01
9.120108485221862793e-01,8.794403672218322754e-01
7.014660835266113281e-01,7.014097571372985840e-01
8.709635734558105469e-01,8.540747165679931641e-01
5.131959915161132812e-05,8.542537689208984375e-03
7.909714579582214355e-01,7.931725978851318359e-01
1.862087249755859375e-01,2.259346246719360352e-01
1.740455627441406250e-05,7.128804922103881836e-02
9.453828930854797363e-01,9.383745193481445312e-01
5.248074531555175781e-01,5.016136169433593750e-01
7.722495794296264648e-01,7.723274230957031250e-01
7.395917773246765137e-01,7.651456594467163086e-01
1.740455627441406250e-05,1.132375001907348633e-01
1.448392868041992188e-05,1.675385236740112305e-02
7.943282723426818848e-01,7.955493330955505371e-01
2.570396065711975098e-01,2.405707836151123047e-01
1.621246337890625000e-05,7.075929641723632812e-02
7.788531184196472168e-01,7.728955149650573730e-01
1.740455627441406250e-05,7.881867885589599609e-02
5.559045076370239258e-02,1.291267275810241699e-01
1.778304576873779297e-03,3.312319517135620117e-02
5.128616094589233398e-02,1.676994562149047852e-02
1.740455627441406250e-05,7.199722528457641602e-02
8.317638039588928223e-01,8.197153210639953613e-01
6.165951490402221680e-02,1.114023923873901367e-01
7.514881491661071777e-01,7.532377839088439941e-01
4.786252975463867188e-05,3.996574878692626953e-02
7.834477424621582031e-01,8.237453699111938477e-01
1.000000000000000000e+00,9.617555737495422363e-01
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,9.963324069976806641e-01
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,1.024856805801391602e+00
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,9.947214126586914062e-01
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,9.643359780311584473e-01
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,1.056386470794677734e+00
1.000000000000000000e+00,1.059150218963623047e+00
1.000000000000000000e+00,1.018447637557983398e+00
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,1.019205689430236816e+00
1.000000000000000000e+00,1.005588293075561523e+00
1.000000000000000000e+00,1.028809309005737305e+00
1.000000000000000000e+00,9.781117439270019531e-01
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,1.024462580680847168e+00
1.000000000000000000e+00,1.000545382499694824e+00
1.000000000000000000e+00,9.808285832405090332e-01
